Price,Adj Close,Close,High,Low,Open,Volume
Ticker,EURINR=X,EURINR=X,EURINR=X,EURINR=X,EURINR=X,EURINR=X
Date,,,,,,
2023-01-02 00:00:00+00:00,88.48200226,88.48200226,88.40000153,87.15769958,87.15769958,0
2023-01-03 00:00:00+00:00,88.30000305,88.30000305,88.31300354,87.22599792,88.29199982,0
2023-01-04 00:00:00+00:00,87.21900177,87.21900177,87.92299652,87.21900177,87.21900177,0
2023-01-05 00:00:00+00:00,87.60500336,87.60500336,87.80799866,86.75700378,87.58000183,0
2023-01-06 00:00:00+00:00,86.82700348,86.82700348,87.61499786,86.64700317,86.81900024,0
2023-01-09 00:00:00+00:00,87.50099945,87.50099945,88.28500366,85.69190216,85.69190216,0
2023-01-10 00:00:00+00:00,88.12400055,88.12400055,88.24700165,87.44599915,88.10700226,0
2023-01-11 00:00:00+00:00,87.58200073,87.58200073,87.93599701,87.41200256,87.5739975,0
2023-01-12 00:00:00+00:00,87.80500031,87.80500031,88.14399719,87.37799835,87.78099823,0
2023-01-13 00:00:00+00:00,88.01100159,88.01100159,88.30400085,87.72699738,88.00299835,0
2023-01-16 00:00:00+00:00,87.95200348,87.95200348,88.34400177,86.94480133,86.94480133,0
2023-01-17 00:00:00+00:00,88.35299683,88.35299683,88.61599731,87.94599915,88.35299683,0
2023-01-18 00:00:00+00:00,88.0039978,88.0039978,88.27300262,87.81199646,87.98400116,0
2023-01-19 00:00:00+00:00,87.86399841,87.86399841,88.06300354,87.58300018,87.86000061,0
2023-01-20 00:00:00+00:00,87.93699646,87.93699646,88.02999878,87.60099792,87.93299866,0
2023-01-23 00:00:00+00:00,87.86199951,87.86199951,88.8010025,86.8513031,86.8513031,0
2023-01-24 00:00:00+00:00,88.54100037,88.54100037,88.76200104,88.41799927,88.52200317,0
2023-01-25 00:00:00+00:00,88.76799774,88.76799774,89.08000183,88.49099731,88.79299927,0
2023-01-26 00:00:00+00:00,88.95500183,88.95500183,88.99299622,88.36499786,88.93800354,0
2023-01-27 00:00:00+00:00,88.64199829,88.64199829,88.76000214,88.3239975,88.66300201,0
2023-01-30 00:00:00+00:00,88.51899719,88.51899719,88.86599731,87.68119812,87.68119812,0
2023-01-31 00:00:00+00:00,88.375,88.375,88.75499725,88.37200165,88.37200165,0
2023-02-01 00:00:00+00:00,88.73600006,88.73600006,89.23300171,88.65000153,88.72100067,0
2023-02-02 00:00:00+00:00,89.9469986,89.9469986,90.36100006,89.38600159,89.95999908,0
2023-02-03 00:00:00+00:00,89.39099884,89.39099884,89.6269989,88.79799652,89.38300323,0
2023-02-06 00:00:00+00:00,88.69000244,88.69000244,89.09999847,88.43199921,88.43199921,0
2023-02-07 00:00:00+00:00,88.70400238,88.70400238,88.79000092,88.33200073,88.68599701,0
2023-02-08 00:00:00+00:00,88.83100128,88.83100128,88.8730011,88.4280014,88.84400177,0
2023-02-09 00:00:00+00:00,88.4980011,88.4980011,88.93099976,88.45700073,88.48999786,0
2023-02-10 00:00:00+00:00,88.56300354,88.56300354,88.58000183,87.93099976,88.55400085,0
2023-02-13 00:00:00+00:00,88.02600098,88.02600098,88.54100037,87.27819824,87.27819824,0
2023-02-14 00:00:00+00:00,88.54699707,88.54699707,89.2990036,88.52200317,88.56300354,0
2023-02-15 00:00:00+00:00,88.92900085,88.92900085,88.9960022,88.27400208,88.92900085,0
2023-02-16 00:00:00+00:00,88.40399933,88.40399933,88.55000305,88.15699768,88.42099762,0
2023-02-17 00:00:00+00:00,88.13200378,88.13200378,88.30400085,87.82499695,88.11100006,0
2023-02-20 00:00:00+00:00,88.43299866,88.43299866,88.41500092,86.98560333,86.98660278,0
2023-02-21 00:00:00+00:00,88.25700378,88.25700378,88.45999908,88.05200195,88.25099945,0
2023-02-22 00:00:00+00:00,88.18499756,88.18499756,88.27600098,87.86199951,88.1760025,0
2023-02-23 00:00:00+00:00,87.77500153,87.77500153,87.88600159,87.32499695,87.79100037,0
2023-02-24 00:00:00+00:00,87.48600006,87.48600006,87.65499878,87.25099945,87.47799683,0
2023-02-27 00:00:00+00:00,87.37000275,87.37000275,87.66500092,86.54920197,86.54920197,0
2023-02-28 00:00:00+00:00,87.60600281,87.60600281,87.8239975,87.43299866,87.61399841,0
2023-03-01 00:00:00+00:00,87.34100342,87.34100342,88.05500031,87.20300293,87.32499695,0
2023-03-02 00:00:00+00:00,87.85399628,87.85399628,88,87.24099731,87.83699799,0
2023-03-03 00:00:00+00:00,87.21600342,87.21600342,87.35299683,86.53800201,87.21600342,0
2023-03-06 00:00:00+00:00,86.81600189,86.81600189,87.39299774,85.9720993,85.9720993,0
2023-03-07 00:00:00+00:00,87.34799957,87.34799957,87.43599701,86.47699738,87.33899689,0
2023-03-08 00:00:00+00:00,86.44000244,86.44000244,86.61599731,86.17900085,86.44799805,0
2023-03-09 00:00:00+00:00,86.38300323,86.38300323,86.77500153,86.22000122,86.38300323,0
2023-03-10 00:00:00+00:00,86.73500061,86.73500061,87.53500366,86.71800232,86.7519989,0
2023-03-13 00:00:00+00:00,87.12599945,87.12599945,88.16100311,85.84860229,85.84860229,0
2023-03-14 00:00:00+00:00,88.13800049,88.13800049,88.48600006,87.91000366,88.12999725,0
2023-03-15 00:00:00+00:00,88.16899872,88.16899872,88.53900146,87.06400299,88.16000366,0
2023-03-16 00:00:00+00:00,87.66500092,87.66500092,87.83200073,87.35900116,87.62000275,0
2023-03-17 00:00:00+00:00,87.61599731,87.61599731,87.97499847,87.59300232,87.61599731,0
2023-03-20 00:00:00+00:00,87.94200134,87.94200134,88.48500061,86.78700256,86.78700256,0
2023-03-21 00:00:00+00:00,88.36799622,88.36799622,89.08300018,88.33499908,88.36799622,0
2023-03-22 00:00:00+00:00,88.9960022,88.9960022,89.15699768,88.88300323,88.98799896,0
2023-03-23 00:00:00+00:00,89.625,89.625,89.74500275,89.27999878,89.61599731,0
2023-03-24 00:00:00+00:00,89.04599762,89.04599762,89.05599976,88.30899811,89.03800201,0
2023-03-27 00:00:00+00:00,88.52600098,88.52600098,88.77100372,88.47299957,88.52999878,0
2023-03-28 00:00:00+00:00,88.7539978,88.7539978,89.02999878,88.69000244,88.74500275,0
2023-03-29 00:00:00+00:00,88.98200226,88.98200226,89.36000061,88.90799713,89.01899719,0
2023-03-30 00:00:00+00:00,89.05500031,89.05500031,89.59600067,88.90699768,89.03900146,0
2023-03-31 00:00:00+00:00,89.44200134,89.44200134,89.60900116,89.1230011,89.45800018,0
2023-04-03 00:00:00+00:00,89.02600098,89.02600098,89.66600037,88.85700226,88.8710022,0
2023-04-04 00:00:00+00:00,89.59700012,89.59700012,90.01100159,89.39299774,89.59700012,0
2023-04-05 00:00:00+00:00,89.89600372,89.89600372,89.99099731,89.29299927,89.88800049,0
2023-04-06 00:00:00+00:00,89.27799988,89.27799988,89.38200378,89.08499908,89.27799988,0
2023-04-07 00:00:00+00:00,89.30500031,89.30500031,89.31500244,88.29000092,89.30500031,0
2023-04-10 00:00:00+00:00,89.30599976,89.30599976,89.30599976,88.28900146,89.30599976,0
2023-04-11 00:00:00+00:00,88.31700134,88.31700134,89.6289978,88.31700134,88.31700134,0
2023-04-12 00:00:00+00:00,89.51599884,89.51599884,90.10099792,89.49900055,89.50800323,0
2023-04-13 00:00:00+00:00,90.05999756,90.05999756,90.29299927,89.9260025,90.04299927,0
2023-04-14 00:00:00+00:00,90.18699646,90.18699646,90.38700104,89.8219986,90.16300201,0
2023-04-17 00:00:00+00:00,89.90799713,89.90799713,90.02400208,89.39299774,89.95800018,0
2023-04-18 00:00:00+00:00,89.51100159,89.51100159,90.01100159,89.46299744,89.51799774,0
2023-04-19 00:00:00+00:00,90.02999878,90.02999878,90.10500336,89.72799683,90.04699707,0
2023-04-20 00:00:00+00:00,90.09799957,90.09799957,90.14199829,89.78399658,90.09999847,0
2023-04-21 00:00:00+00:00,90.01100159,90.01100159,90.13200378,89.77500153,90.01100159,0
2023-04-24 00:00:00+00:00,90.08999634,90.08999634,90.33300018,89.06890106,89.06890106,0
2023-04-25 00:00:00+00:00,90.51999664,90.51999664,90.61699677,89.89099884,90.51999664,0
2023-04-26 00:00:00+00:00,89.93699646,89.93699646,90.6190033,89.86100006,89.93699646,0
2023-04-27 00:00:00+00:00,90.22799683,90.22799683,90.32800293,89.88899994,90.22000122,0
2023-04-28 00:00:00+00:00,90.1190033,90.1190033,90.2460022,89.58100128,90.12599945,0
2023-05-01 00:00:00+00:00,89.97699738,89.97699738,88.85299683,88.85299683,88.85299683,0
2023-05-02 00:00:00+00:00,88.85299683,88.85299683,90.01899719,88.85299683,88.85299683,0
2023-05-03 00:00:00+00:00,89.9489975,89.9489975,90.33599854,89.91600037,89.96499634,0
2023-05-04 00:00:00+00:00,90.45400238,90.45400238,90.58499908,89.77400208,90.44200134,0
2023-05-05 00:00:00+00:00,89.9960022,89.9960022,90.18900299,89.64299774,89.98699951,0
2023-05-08 00:00:00+00:00,89.97200012,89.97200012,90.3030014,89.04799652,89.04799652,0
2023-05-09 00:00:00+00:00,89.84500122,89.84500122,90.14800262,89.78800201,89.85600281,0
2023-05-10 00:00:00+00:00,89.94000244,89.94000244,90.06099701,89.6760025,89.95600128,0
2023-05-11 00:00:00+00:00,89.90399933,89.90399933,90.00700378,89.44999695,89.90100098,0
2023-05-12 00:00:00+00:00,89.51300049,89.51300049,89.7519989,89.14900208,89.52400208,0
2023-05-15 00:00:00+00:00,89.09799957,89.09799957,89.51999664,88.6309967,88.6309967,0
2023-05-16 00:00:00+00:00,89.36799622,89.36799622,89.56400299,89.26000214,89.38500214,0
2023-05-17 00:00:00+00:00,89.33000183,89.33000183,89.43399811,89.02300262,89.34600067,0
2023-05-18 00:00:00+00:00,89.27899933,89.27899933,89.34500122,88.9960022,89.23600006,0
2023-05-19 00:00:00+00:00,89.05599976,89.05599976,89.6289978,88.94000244,89.06500244,0
2023-05-22 00:00:00+00:00,89.4980011,89.4980011,89.64600372,88.23419952,88.23419952,0
2023-05-23 00:00:00+00:00,89.4469986,89.4469986,89.54499817,89.09400177,89.46600342,0
2023-05-24 00:00:00+00:00,89.125,89.125,89.22299957,88.81800079,89.13300323,0
2023-05-25 00:00:00+00:00,88.83799744,88.83799744,88.82900238,88.58100128,88.82900238,0
2023-05-26 00:00:00+00:00,88.65100098,88.65100098,88.81099701,88.3259964,88.65100098,0
2023-05-29 00:00:00+00:00,87.76010132,87.76010132,88.64800262,87.76010132,87.76010132,0
2023-05-30 00:00:00+00:00,88.37400055,88.37400055,88.74500275,88.25099945,88.37400055,0
2023-05-31 00:00:00+00:00,88.66600037,88.66600037,88.6740036,88.0039978,88.65699768,0
2023-06-01 00:00:00+00:00,88.32299805,88.32299805,88.43900299,87.88500214,88.31600189,0
2023-06-02 00:00:00+00:00,88.44999695,88.44999695,88.6309967,88.1969986,88.46600342,0
2023-06-05 00:00:00+00:00,88.13500214,88.13500214,88.4260025,87.58679962,87.58679962,0
2023-06-06 00:00:00+00:00,88.29799652,88.29799652,88.60399628,88.03299713,88.30599976,0
2023-06-07 00:00:00+00:00,88.19000244,88.19000244,88.51999664,87.98400116,88.20700073,0
2023-06-08 00:00:00+00:00,88.3789978,88.3789978,88.88800049,88.26999664,88.38700104,0
2023-06-09 00:00:00+00:00,88.90000153,88.90000153,88.91200256,88.51599884,88.88800049,0
2023-06-12 00:00:00+00:00,88.54000092,88.54000092,88.86399841,87.73269653,87.73269653,0
2023-06-13 00:00:00+00:00,88.6230011,88.6230011,88.97799683,88.59899902,88.6190033,0
2023-06-14 00:00:00+00:00,88.65299988,88.65299988,88.92199707,88.4980011,88.64900208,0
2023-06-15 00:00:00+00:00,88.8809967,88.8809967,89.56500244,88.69400024,88.8730011,0
2023-06-16 00:00:00+00:00,89.58699799,89.58699799,89.76999664,89.38500214,89.57800293,0
2023-06-19 00:00:00+00:00,89.55899811,89.55899811,89.61699677,88.61060333,88.61060333,0
2023-06-20 00:00:00+00:00,89.40399933,89.40399933,89.76999664,89.30500031,89.39600372,0
2023-06-21 00:00:00+00:00,89.45500183,89.45500183,89.80799866,89.38999939,89.4469986,0
2023-06-22 00:00:00+00:00,89.98899841,89.98899841,90.16999817,89.65499878,89.96399689,0
2023-06-23 00:00:00+00:00,89.72299957,89.72299957,89.72699738,88.89499664,89.70300293,0
2023-06-26 00:00:00+00:00,89.22499847,89.22499847,89.50299835,88.09059906,88.09159851,0
2023-06-27 00:00:00+00:00,89.3809967,89.3809967,89.89700317,89.33799744,89.3690033,0
2023-06-28 00:00:00+00:00,89.77899933,89.77899933,89.85299683,89.34799957,89.77500153,0
2023-06-29 00:00:00+00:00,89.48000336,89.48000336,89.65699768,89.09999847,89.46399689,0
2023-06-30 00:00:00+00:00,89.10299683,89.10299683,89.58699799,88.84300232,89.1269989,0
2023-07-03 00:00:00+00:00,88.01300049,88.01300049,89.47799683,88.01200104,88.01300049,0
2023-07-04 00:00:00+00:00,89.35199738,89.35199738,89.3809967,89.21600342,89.33599854,0
2023-07-05 00:00:00+00:00,89.12400055,89.12400055,89.58399963,89.08300018,89.14399719,0
2023-07-06 00:00:00+00:00,89.35900116,89.35900116,89.95400238,89.19100189,89.36699677,0
2023-07-07 00:00:00+00:00,90.06900024,90.06900024,90.51799774,89.84700012,90.04399872,0
2023-07-10 00:00:00+00:00,89.14900208,89.14900208,90.71499634,89.14900208,89.14900208,0
2023-07-11 00:00:00+00:00,90.74700165,90.74700165,90.81800079,90.42199707,90.73100281,0
2023-07-12 00:00:00+00:00,90.67500305,90.67500305,91.17500305,90.5530014,90.65899658,0
2023-07-13 00:00:00+00:00,91.23899841,91.23899841,91.8239975,91.24900055,91.29699707,0
2023-07-14 00:00:00+00:00,92.00499725,92.00499725,92.3010025,91.92299652,92.02100372,0
2023-07-17 00:00:00+00:00,92.08399963,92.08399963,92.26499939,91.1446991,92.08399963,0
2023-07-18 00:00:00+00:00,92.13300323,92.13300323,92.3769989,91.98200226,92.12400055,0
2023-07-19 00:00:00+00:00,92.06400299,92.06400299,92.20400238,91.62000275,92.07099915,0
2023-07-20 00:00:00+00:00,91.85500336,91.85500336,92.0530014,91.28399658,91.8710022,0
2023-07-21 00:00:00+00:00,91.31500244,91.31500244,91.36199951,91.06400299,91.29100037,0
2023-07-24 00:00:00+00:00,90.2220993,90.2220993,91.1780014,90.2220993,90.2220993,0
2023-07-25 00:00:00+00:00,90.43099976,90.43099976,90.60199738,90.1740036,90.4469986,0
2023-07-26 00:00:00+00:00,90.37000275,90.37000275,90.83300018,90.29599762,90.37799835,0
2023-07-27 00:00:00+00:00,90.70999908,90.70999908,91.26899719,90.07800293,90.71800232,0
2023-07-28 00:00:00+00:00,90.1289978,90.1289978,90.76100159,90.01599884,90.12599945,0
2023-07-31 00:00:00+00:00,89.38999939,89.38999939,90.78399658,89.38999939,89.38999939,0
2023-08-01 00:00:00+00:00,90.35500336,90.35500336,90.43499756,90.08399963,90.35700226,0
2023-08-02 00:00:00+00:00,90.52600098,90.52600098,90.70800018,90.33499908,90.50299835,0
2023-08-03 00:00:00+00:00,90.39299774,90.39299774,90.65200043,90.23000336,90.45200348,0
2023-08-04 00:00:00+00:00,90.57499695,90.57499695,91.23200226,90.4960022,90.57900238,0
2023-08-07 00:00:00+00:00,89.61599731,89.61599731,91.02100372,89.61599731,89.61599731,0
2023-08-08 00:00:00+00:00,90.96600342,90.96600342,91.0739975,90.53099823,91.03399658,0
2023-08-09 00:00:00+00:00,90.66699982,90.66699982,91.02799988,90.66699982,90.66699982,0
2023-08-10 00:00:00+00:00,90.88500214,90.88500214,91.28099823,90.78099823,90.87599945,0
2023-08-11 00:00:00+00:00,90.875,90.875,91.01999664,90.66200256,90.87000275,0
2023-08-14 00:00:00+00:00,90.08609772,90.08609772,90.95400238,90.08609772,90.08609772,0
2023-08-15 00:00:00+00:00,90.64600372,90.64600372,91.14299774,90.60900116,90.68499756,0
2023-08-16 00:00:00+00:00,90.64299774,90.64299774,92.51399994,90.55599976,90.63500214,0
2023-08-17 00:00:00+00:00,90.49099731,90.49099731,90.5719986,90.11000061,90.49099731,0
2023-08-18 00:00:00+00:00,90.30599976,90.30599976,90.34999847,90.30599976,90.30599976,0
2023-08-21 00:00:00+00:00,90.30500031,90.30500031,90.60800171,89.31900024,89.31900024,0
2023-08-22 00:00:00+00:00,90.48000336,90.48000336,90.6989975,89.86299896,90.49299622,0
2023-08-23 00:00:00+00:00,90.03199768,90.03199768,90.08399963,89.24299622,90.04299927,0
2023-08-24 00:00:00+00:00,89.59700012,89.59700012,89.68099976,89.28900146,89.60299683,0
2023-08-25 00:00:00+00:00,89.16200256,89.16200256,89.40599823,88.94499969,89.16999817,0
2023-08-28 00:00:00+00:00,89.02600098,89.02600098,89.33999634,88.3125,88.3125,0
2023-08-29 00:00:00+00:00,89.43699646,89.43699646,89.59799957,89.17900085,89.44799805,0
2023-08-30 00:00:00+00:00,89.59500122,89.59500122,90.31600189,89.57499695,89.60299683,0
2023-08-31 00:00:00+00:00,90.31999969,90.31999969,90.32900238,89.54000092,90.31099701,0
2023-09-01 00:00:00+00:00,89.55400085,89.55400085,89.81800079,89.11799622,89.55200195,0
2023-09-04 00:00:00+00:00,88.7507019,88.7507019,89.30000305,88.7507019,88.7507019,0
2023-09-05 00:00:00+00:00,89.22200012,89.22200012,89.31300354,88.87000275,89.22100067,0
2023-09-06 00:00:00+00:00,89.03700256,89.03700256,89.26999664,88.90499878,89.04100037,0
2023-09-07 00:00:00+00:00,89.17900085,89.17900085,89.25900269,88.84999847,89.17900085,0
2023-09-08 00:00:00+00:00,88.85800171,88.85800171,89.12400055,88.6760025,88.85800171,0
2023-09-11 00:00:00+00:00,87.80930328,87.80930328,89.09300232,87.80930328,87.80930328,0
2023-09-12 00:00:00+00:00,89.09100342,89.09100342,89.15599823,88.68900299,89.06500244,0
2023-09-13 00:00:00+00:00,89.00700378,89.00700378,89.16200256,88.8730011,89.01499939,0
2023-09-14 00:00:00+00:00,88.97100067,88.97100067,89.09899902,88.39299774,88.95999908,0
2023-09-15 00:00:00+00:00,88.22799683,88.22799683,88.71299744,88.21700287,88.21700287,0
2023-09-18 00:00:00+00:00,88.5039978,88.5039978,88.98799896,87.46379852,87.46379852,0
2023-09-19 00:00:00+00:00,88.96299744,88.96299744,89.09400177,88.83699799,88.93800354,0
2023-09-20 00:00:00+00:00,88.79100037,88.79100037,88.93299866,88.71399689,88.79599762,0
2023-09-21 00:00:00+00:00,88.41799927,88.41799927,88.63300323,88.18599701,88.38200378,0
2023-09-22 00:00:00+00:00,88.27700043,88.27700043,88.41000366,87.92099762,88.27899933,0
2023-09-25 00:00:00+00:00,88.375,88.375,88.51999664,87.1785965,87.1785965,0
2023-09-26 00:00:00+00:00,87.86199951,87.86199951,88.25,87.85099792,87.87000275,0
2023-09-27 00:00:00+00:00,87.95600128,87.95600128,87.97799683,87.35800171,87.97799683,0
2023-09-28 00:00:00+00:00,87.39299774,87.39299774,87.86000061,87.21499634,87.39299774,0
2023-09-29 00:00:00+00:00,87.79799652,87.79799652,88.10199738,87.73899841,87.80899811,0
2023-10-02 00:00:00+00:00,87.10299683,87.10299683,88.00099945,87.10299683,87.10299683,0
2023-10-03 00:00:00+00:00,87.11699677,87.11699677,87.2009964,86.87599945,87.11699677,0
2023-10-04 00:00:00+00:00,87.05500031,87.05500031,87.59100342,86.95800018,87.05400085,0
2023-10-05 00:00:00+00:00,87.41799927,87.41799927,88.90200043,87.31800079,87.41799927,0
2023-10-06 00:00:00+00:00,87.83000183,87.83000183,88.00099945,87.22799683,87.83200073,0
2023-10-09 00:00:00+00:00,87.93000031,87.93000031,87.88400269,86.84790039,86.84790039,0
2023-10-10 00:00:00+00:00,88.01300049,88.01300049,88.21600342,87.76000214,88.02500153,0
2023-10-11 00:00:00+00:00,88.19799805,88.19799805,88.30799866,88.04199982,88.29499817,0
2023-10-12 00:00:00+00:00,88.31900024,88.31900024,88.39299774,87.72599792,88.22200012,0
2023-10-13 00:00:00+00:00,87.64600372,87.64600372,87.80599976,87.30999756,87.63899994,0
2023-10-16 00:00:00+00:00,86.55819702,86.55819702,87.72899628,86.55819702,86.55819702,0
2023-10-17 00:00:00+00:00,87.74900055,87.74900055,88.07900238,85.97599792,86.70700073,0
2023-10-18 00:00:00+00:00,87.94799805,87.94799805,88.11599731,87.59700012,87.95400238,0
2023-10-19 00:00:00+00:00,87.64199829,87.64199829,87.87999725,87.23500061,87.61199951,0
2023-10-20 00:00:00+00:00,87.90100098,87.90100098,88.03700256,87.69000244,87.91000366,0
2023-10-23 00:00:00+00:00,88.04199982,88.04199982,88.37999725,86.98670197,86.98670197,0
2023-10-24 00:00:00+00:00,88.48400116,88.48400116,88.69999695,87.81099701,88.48400116,0
2023-10-25 00:00:00+00:00,87.85800171,87.85800171,88.07900238,85.97000122,87.85800171,0
2023-10-26 00:00:00+00:00,87.94200134,87.94200134,87.80599976,87.55799866,87.79399872,0
2023-10-27 00:00:00+00:00,87.90000153,87.90000153,88.16300201,87.62000275,87.90799713,0
2023-10-30 00:00:00+00:00,86.85800171,86.85800171,88.39600372,86.85800171,86.85800171,0
2023-10-31 00:00:00+00:00,88.28600311,88.28600311,88.73400116,87.92199707,88.28900146,0
2023-11-01 00:00:00+00:00,87.98300171,87.98300171,88.02100372,87.56099701,87.98300171,0
2023-11-02 00:00:00+00:00,88.04699707,88.04699707,88.67199707,88.02799988,88.07299805,0
2023-11-03 00:00:00+00:00,88.29399872,88.29399872,89.18599701,88.28800201,88.29100037,0
2023-11-06 00:00:00+00:00,89.10900116,89.10900116,89.41000366,87.6108017,87.6108017,0
2023-11-07 00:00:00+00:00,89.12200165,89.12200165,89.12999725,88.72699738,89.12999725,0
2023-11-08 00:00:00+00:00,88.94999695,88.94999695,89.09400177,88.68499756,88.93000031,0
2023-11-09 00:00:00+00:00,89.05000305,89.05000305,89.22000122,88.89499664,89.07299805,0
2023-11-10 00:00:00+00:00,88.73799896,88.73799896,89.03700256,88.71700287,88.73100281,0
2023-11-13 00:00:00+00:00,87.93520355,87.93520355,89.06600189,87.93520355,87.93520355,0
2023-11-14 00:00:00+00:00,88.94000244,88.94000244,90.02799988,88.82900238,88.93099976,0
